M,K,time,A,B
512,512,131.237033,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,126.745176,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,126.964406,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,131.370509,./dataset/512_512_90.tns,./dataset/512_512_90.tns
2048,2048,4605.361128,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,4605.832195,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,4598.779235,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,4606.104290,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,4602.132745,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,4604.269257,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,4603.479634,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,4596.615827,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,4611.371715,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,4599.148420,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,622.566568,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,617.358635,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,612.200337,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,613.045985,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,613.177679,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,619.140740,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,616.988572,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,615.732418,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,616.730332,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,617.675562,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,1312.278268,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1317.331961,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1318.189567,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1317.015861,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1311.468341,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1310.650796,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1316.706670,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1318.671187,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1312.335328,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1317.810644,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,7617.758037,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,7636.241131,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,7660.982462,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,7603.004866,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,7602.753239,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,7625.744795,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,7596.944952,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,7642.664666,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,7654.882394,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,7617.377300,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,2798.045742,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2802.769162,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2797.144902,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2794.153992,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2798.315024,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2792.698355,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2796.490044,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2796.244582,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2794.078569,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2793.210673,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
512,512,53.927843,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,53.714052,./dataset/512_512_40.tns,./dataset/512_512_40.tns
