M,K,time,A,B
4096,4096,11.135098985,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,11.181352993,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,11.239536038,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,11.18761798,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
512,512,1.143798835,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,1.147299856,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,1.13987327,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,1.147183776,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,1.141276419,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,1.145165875,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,1.144187339,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,1.1448216,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,1.144414722,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,1.13971466,./dataset/512_512_70.tns,./dataset/512_512_70.tns
4096,4096,7.853664333,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,7.819470494,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,7.813152712,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,7.894854983,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,7.843592334,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,7.872684556,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,7.871147308,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,7.832747053,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,7.814845393,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,7.839231255,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
1024,1024,1.488893004,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,1.484781779,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,1.480862197,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,1.483872818,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,1.487134237,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,1.483610034,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,1.487481403,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,1.495424595,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,1.490520128,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,1.500004868,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
4096,4096,2.648900452,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,2.6743951,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,2.671581409,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,2.66498451,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,2.683498693,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,2.626431079,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,2.636344496,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,2.631791917,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,2.636714569,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,2.705582351,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,28.355370597,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,28.278597346,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,28.232812915,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,28.47234968,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,28.259997275,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,28.187394907,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,28.125693244,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,28.099976908,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,28.213832644,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,28.183748905,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
512,512,1.136320118,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,1.138187929,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,1.137318292,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,1.135617923,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,1.138249087,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,1.140182022,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,1.138882364,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,1.138014188,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,1.137715375,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,1.140132751,./dataset/512_512_50.tns,./dataset/512_512_50.tns
1024,1024,1.161578948,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,1.166251614,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,1.167662782,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,1.169194013,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,1.164486321,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,1.164464584,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,1.16666104,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,1.164214062,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,1.164189302,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,1.161825326,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
4096,4096,21.579703838,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,21.703246533,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,21.538049017,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,21.473073243,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,21.494438743,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,21.589511918,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,21.527079813,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,21.849177716,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,21.631296435,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,21.516003583,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
1024,1024,1.404403953,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,1.369948795,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,1.353708822,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,1.349065673,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
