M,K,time,A,B,dense
1024,1024,58.193206787109375,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns,0
4096,4096,29763.91863822937,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns,0
4096,4096,29842.339038848877,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns,0
4096,4096,29854.525804519653,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns,0
4096,4096,29826.704502105713,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns,0
4096,4096,29990.562677383423,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns,0
4096,4096,29972.256183624268,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns,0
4096,4096,29837.43667602539,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns,0
4096,4096,29868.50905418396,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns,0
4096,4096,29993.789196014404,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns,0
4096,4096,29842.239379882812,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns,0
1024,1024,287.8913879394531,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns,0
1024,1024,287.39237785339355,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns,0
1024,1024,287.82153129577637,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns,0
1024,1024,287.31274604797363,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns,0
1024,1024,287.9776954650879,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns,0
1024,1024,289.2415523529053,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns,0
1024,1024,289.9951934814453,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns,0
1024,1024,288.9707088470459,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns,0
1024,1024,292.8459644317627,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns,0
1024,1024,288.9707088470459,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns,0
